Column1,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지지번주소,Latitude,Longitude,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,안전비상벨설치연도,관리기관명,관리기관전화번호
596,무주읍-4,방범용,화장실,국민체육센터,무주군 무주읍 당산리 1230,36.001607,127.395007,양방향,Y,N,N,2018,무주군청,063-320-2265
597,무주읍-5,방범용,화장실,공용버스터미널,무주군 무주읍 당산리 1229,36.001695,127.395159,양방향,Y,N,N,2018,무주군청,063-320-2265
598,무주읍-6,방범용,화장실,무주반딧불장터,무주군 무주읍 읍내리 1152,36.001604,127.391261,양방향,Y,N,N,2018,무주군청,063-320-2265
599,무주읍-7,방범용,화장실,무주 예체문화관1,무주군 무주읍 당산리 1199-3,36.000843,127.394527,양방향,Y,N,N,2020,무주군청,063-320-2265
600,무주읍-8,방범용,화장실,무주 예체문화관2,무주군 무주읍 당산리 1199-3,36.000843,127.394527,양방향,Y,N,N,2020,무주군청,063-320-2265
601,무주읍-9,방범용,화장실,향로산숲길 화장실,무주군 무주읍 읍내리 472-7,36.004548,127.394768,양방향,Y,N,N,2017,무주군청,063-320-2265
602,무풍면-1,방범용,화장실,무풍생활체육공원,무주군 무풍면 현내리 617,35.580044,127.504277,양방향,Y,N,N,2017,무주군청,063-320-2265
603,무풍면-2,방범용,화장실,무풍면 실내게이트볼장,무주군 무풍면 현내리 617,35.580044,127.504277,양방향,Y,N,N,2017,무주군청,063-320-2265
604,무풍면-3,방범용,화장실,무주애플스토리 테마공원1,무주군 무풍면 증산리 1336,35.565895,127.511772,양방향,Y,N,N,2017,무주군청,063-320-2265
605,무풍면-4,방범용,화장실,무주애플스토리 테마공원2,무주군 무풍면 증산리 1336,35.565895,127.511772,양방향,Y,N,N,2017,무주군청,063-320-2265
606,무풍면-5,방범용,화장실,대덕산장터,무주군 무풍면 현내리 259-2,35.580951,127.505592,양방향,Y,N,N,2017,무주군청,063-320-2265
607,설천면-1,방범용,화장실,무주반디랜드 야외매점,무주군 설천면 청량리 1100,36.004638,127.453734,양방향,Y,N,N,2017,무주군청,063-320-2265
608,설천면-2,방범용,화장실,반디랜드 야영장1,무주군 설천면 청량리 1100,36.004638,127.453734,양방향,Y,N,N,2017,무주군청,063-320-2265
609,설천면-3,방범용,화장실,반디랜드 야영장2,무주군 설천면 청량리 1100,36.004638,127.453734,양방향,Y,N,N,2017,무주군청,063-320-2265
610,45720-250-03,방범용,화장실,부귀산주차장,전북특별자치도 진안군 진안읍 군상리 1092-6,35.802691,127.413082,미연계,N,N,N,2019,진안읍행정복지센터,063-430-8132
611,45720-250-04,방범용,화장실,공영주차장 공중화장실,전북특별자치도 진안군 진안읍 군상리 386,35.791126,127.430039,미연계,N,N,N,1111,진안읍행정복지센터,063-430-8132
612,45720-250-05,방범용,화장실,공영주차장 공중화장실,전북특별자치도 진안군 진안읍 군상리 386,35.791126,127.430039,미연계,N,N,N,1111,진안읍행정복지센터,063-430-8132
613,45720-250-06,방범용,화장실,공영주차장 공중화장실,전북특별자치도 진안군 진안읍 군상리 386,35.791126,127.430039,미연계,N,N,N,1111,진안읍행정복지센터,063-430-8132
614,45720-250-07,방범용,화장실,공영주차장 공중화장실,전북특별자치도 진안군 진안읍 군상리 386,35.791126,127.430039,미연계,N,N,N,1111,진안읍행정복지센터,063-430-8132
615,45720-250-08,방범용,화장실,공영주차장 공중화장실,전북특별자치도 진안군 진안읍 군상리 386,35.791126,127.430039,미연계,N,N,N,1111,진안읍행정복지센터,063-430-8132
616,45720-250-09,방범용,화장실,공영주차장 공중화장실,전북특별자치도 진안군 진안읍 군상리 386,35.791126,127.430039,미연계,N,N,N,1111,진안읍행정복지센터,063-430-8132
617,45720-250-10,방범용,화장실,진안읍사무소 공중화장실,,35.789157,127.423245,미연계,N,N,N,2019,진안읍행정복지센터,063-430-8132
618,45720-250-11,방범용,화장실,진안읍사무소 공중화장실,,35.789157,127.423245,미연계,N,N,N,2019,진안읍행정복지센터,063-430-8132
619,환경과 35,방범용,화장실,샘고을시장 평화주차장,전북특별자치도 정읍시 시기동 18,35.5555246,126.8638811,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
620,환경과 34,방범용,화장실,샘고을시장 옹기전주차장,전북특별자치도 정읍시 시기동 1409-3,35.5644279,126.8541587,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
621,환경과 33,방범용,화장실,신태인시장(상가),전북특별자치도 정읍시 신태인읍 신태인리 152-8,35.6859106,126.8872153,양방향,Y,N,N,2019,전북특별자치도 정읍시청,063-539-5732
622,용담면-1,약자보호,화장실,화장실 문,전북특별자치도 진안군 용담면 송풍리 1430-5,35.95973,127.51529,미연계,N,N,N,1111,용담면행정복지센터,063-430-8213
623,용담면-2,약자보호,화장실,화장실 문,전북특별자치도 진안군 용담면 송풍리 1182-3,35.953545,127.522956,미연계,N,N,N,1111,용담면행정복지센터,063-430-8213
624,용담면-3,약자보호,화장실,화장실 문,전북특별자치도 진안군 용담면 송풍리 1168-2,35.94999,127.522863,미연계,N,N,N,2010,용담면행정복지센터,063-430-8213
625,용담면-4,약자보호,화장실,화장실 문,전북특별자치도 진안군 용담면 송풍리 1218,35.951733,127.535372,미연계,N,N,N,2010,용담면행정복지센터,063-430-8213
626,용담면-5,약자보호,화장실,화장실 문,전북특별자치도 진안군 용담면 송풍리 998-1,35.965135,127.518953,미연계,N,N,N,2017,용담면행정복지센터,063-430-8213
627,안천면사무소-1,기타,화장실,안천면행정복지센터 여자화장실,전북특별자치도 진안군 안천면 노성리 714,35.8971,127.55288,미연계,N,N,N,2019,안천면행정복지센터,063-430-8225
628,안천면사무소-2,기타,화장실,안천면행정복지센터 여자화장실,전북특별자치도 진안군 안천면 노성리 714,35.8971,127.55288,미연계,N,N,N,2019,안천면행정복지센터,063-430-8225
629,12,방범용,건물,백운면사무소 1층,전북특별자치도 진안군 백운면 동창리 1364,35.689165,127.396086,미연계,N,N,Y,2019,백운면행정복지센터,063-430-8286
630,27,방범용,화장실,냉천 안쪽,전북특별자치도 진안군 성수면 좌포리 1502-1,35.731803,127.299329,단방향,N,N,N,1111,성수면행정복지센터,063-430-8307
631,28,방범용,화장실,성수면사무소,전북특별자치도 진안군 성수면 외궁리 705,35.708612,127.323262,단방향,N,N,N,1111,성수면행정복지센터,063-430-8307
632,29,방범용,화장실,냉천 입구,전북특별자치도 진안군 성수면 좌포리 1630-1,35.731866,127.299329,단방향,N,N,N,1111,성수면행정복지센터,063-430-8307
633,30,방범용,화장실,체련공원,전북특별자치도 진안군 성수면 좌포리 1462,35.714539,127.291536,단방향,N,N,N,1111,성수면행정복지센터,063-430-8307
634,마령면-1,기타,화장실,마령체련공원(소),전북특별자치도 진안군 마령면 강정리 636-3,35.744644,127.3471,미연계,N,N,N,1111,마령면행정복지센터,063-430-8329
635,근대쉼터 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 중앙로1가 10-1,35.98764,126.71043,양방향,Y,N,N,2019,전북특별자치도 군산시청,063-454-5483
636,1,방범용,가로변,동남초교 정문 삼호아파트 입구,익산시 동산동 140-1,35.9315197,126.9685051,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
637,2,방범용,가로변,익산초교 후문 큰사랑어린이집,익산시 어양동 593,35.9544355,126.9775836,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
638,3,방범용,가로변,북일초교 정문앞 삼거리,익산시 신동 764-1,35.9628474,126.9573551,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
639,4,방범용,가로변,남중동 이리별나라 어린이집 앞,익산시 남중동 86-79,35.9467594,126.9570174,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
640,5,방범용,공원,신동 2호 어린이공원,익산시 신동 737-1,35.9573629,126.9532778,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
641,6,방범용,가로변,남중동 치안센터 사거리,익산시 남중동 34-2,35.9518125,126.9550036,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
642,7,방범용,공원,어양동 어양공원,익산시 어양동 661,35.9569937,126.9813632,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
643,8,방범용,공원,신동 8호 어린이공원,익산시 신동 823-4,35.959595,126.9538603,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
644,9,방범용,공원,어양동 청소년쉼터 공원,익산시 어양동 645-1,35.9573968,126.9763063,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
645,10,방범용,공원,영등동 근린공원,익산시 영등동 769,35.9562455,126.9718935,미연계,N,N,N,2017,시민안전과 CCTV통합관제센터,063-859-4542
646,11,방범용,가로변,남창초 후문,익산시 남중동 163-1,35.9446374,126.9533334,미연계,N,N,N,2020,시민안전과 CCTV통합관제센터,063-859-4542
647,12,방범용,가로변,이리여고 후문,익산시 남중동 519-88,35.9444551,126.9483415,미연계,N,N,N,2020,시민안전과 CCTV통합관제센터,063-859-4542
648,13,방범용,가로변,이리여고 정문,익산시 남중동 186-2,35.9444418,126.9505418,미연계,N,N,N,2020,시민안전과 CCTV통합관제센터,063-859-4542
649,죽동마을 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 회현면 세장리 465,35.92253,126.74638,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
650,수시탑 아래 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 해망동 998-2,35.98956,126.70267,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
651,지곡코아루 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 지곡동 156-5,35.9545,126.70733,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
652,어린이 47공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 지곡동 564-1,35.95834,126.7124,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
653,돌베게교회 앞 46공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 지곡동 531,35.95727,126.70953,양방향,Y,N,N,2014,전북특별자치도 군산시청,063-454-5483
654,시민교회 옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 지곡동 510-5,35.95879,126.7066,양방향,Y,N,N,2014,전북특별자치도 군산시청,063-454-5483
655,시청 앞 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 897,35.96602,126.73676,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
656,법원 옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 876,35.96897,126.73956,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
657,시청 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 867-15,35.96893,126.7368,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
658,농협 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 852,35.97243,126.73668,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
659,신실교회 옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 845,35.97365,126.73488,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
660,수협지점 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 837,35.97502,126.7367,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
661,삼일탑 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 월명동 34-12,35.98328,126.70166,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
662,군산호수 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 옥산면 옥산리 683-1,35.93675,126.74655,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
663,관광거점도시추진단1,방범용,화장실,한옥마을 관광안내소 여 공중화장실,전북특별자치도 전주시 완산구 남노송동 100-1,35.81825046,127.1536774,단방향,N,N,Y,2016,전북특별자치도 전주시 관광거점도시추진당,063-281-2664
664,관광거점도시추진단2,방범용,화장실,한옥마을 관광안내소 장애인 화장실,전북특별자치도 전주시 완산구 남노송동 100-1,35.81825046,127.1536774,단방향,N,N,Y,2016,전북특별자치도 전주시 관광거점도시추진당,063-281-2664
665,전주시청1,약자보호,화장실,전주시청 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
666,전주시청2,약자보호,화장실,전주시청 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
667,전주시청3,약자보호,화장실,전주시청 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
668,전주시청4,약자보호,화장실,전주시청 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
669,전주시의회1,약자보호,화장실,전주시의회 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
670,전주시의회2,약자보호,화장실,전주시의회 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
671,전주시의회3,약자보호,화장실,전주시의회 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
672,전주시의회4,약자보호,화장실,전주시의회 1층,전북특별자치도 전주시 완산구 서노송동 568-1,35.82410842,127.1480438,단방향,N,N,Y,2021,전북특별자치도 전주시 회계과,063-281-2698
673,경기전 1,방범용,화장실,경기전 서편 화장실,전북특별자치도 전주시 완산구 풍남동3가 91-5,35.815519,127.1501202,단방향,Y,N,N,2018,전북특별자치도 전주시 전통문화유산과,063-281-2790
674,경기전 2,방범용,화장실,경기전 정문 화장실,전북특별자치도 전주시 완산구 풍남동3가 91-5,35.815519,127.1501202,단방향,Y,N,N,2018,전북특별자치도 전주시 전통문화유산과,063-281-2790
675,조경단,방범용,화장실,조경단 화장실,전북특별자치도 전주시 덕진구 덕진동1가   640-9,35.85146656,127.136467,단방향,Y,N,N,2020,전북특별자치도 전주시 전통문화유산과,063-281-5361
676,강암서예관,방범용,화장실,강암서예관,전북특별자치도 전주시 완산구 교동 197,35.81128084,127.1524752,양방향,Y,N,N,2021,전북특별자치도 전주시 한옥마을지원과,063-281-5123
677,한옥마을역사관,방범용,화장실,한옥마을역사관,전북특별자치도 전주시 완산구 풍남동3가 49-1,35.81596116,127.1524857,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
678,선비문화관,방범용,화장실,선비문화관,전북특별자치도 전주시 완산구 풍남동3가 17-3,35.81581426,127.1538235,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
679,전통문화연수원,방범용,화장실,전통문화연수원,전북특별자치도 전주시 완산구 교동 28-2,35.81265215,127.1566435,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
680,완판본문화관,방범용,화장실,완판본문화관,전북특별자치도 전주시 완산구 교동 19-3,35.81196229,127.1579796,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
681,부채문화관,방범용,화장실,부채문화관,전북특별자치도 전주시 완산구 풍남동3가 67-6,35.81558271,127.15185,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
682,최명희문학관,방범용,화장실,최명희문학관,전북특별자치도 전주시 완산구 풍남동3가 67-5,35.81570404,127.1513361,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
683,전통술박물관,방범용,화장실,전통술박물관,전북특별자치도 전주시 완산구 풍남동3가 39-3,35.81685036,127.1534667,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5123
684,한옥마을지원과1층,방범용,화장실,한옥마을지원과1층,전북특별자치도 전주시 완산구 전동 71,35.81412219,127.1489923,양방향,Y,N,N,2015,전북특별자치도 전주시 한옥마을지원과,063-281-5187
685,어진박물관1,방범용,화장실,전주 어진박물관 여자화장실,전북특별자치도 전주시 완산구 풍남동3가 91-5,35.815519,127.1501202,단방향,Y,N,N,2019,전북특별자치도 전주시 어진박물관,063-231-0090
686,어진박물관2,방범용,기타,전주 어진박물관 수유실,전북특별자치도 전주시 완산구 풍남동3가 91-5,35.815519,127.1501202,단방향,Y,N,N,2019,전북특별자치도 전주시 어진박물관,063-231-0190
687,완산구 어린이공원1,방범용,공원,약수공원,전북특별자치도 전주시 완산구 삼천동1가 615-4,35.79702522,127.1211805,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
688,완산구 어린이공원2,방범용,공원,모퉁이공원,전북특별자치도 전주시 완산구 삼천동1가   672-1,35.79372016,127.1181521,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
689,완산구 어린이공원3,방범용,공원,송정공원,전북특별자치도 전주시 완산구 삼천동1가   609,35.79814472,127.1174232,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
690,완산구 어린이공원4,방범용,공원,세내공원,전북특별자치도 전주시 완산구 삼천동1가 636,35.79609007,127.1246256,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
691,완산구 어린이공원5,방범용,공원,메너머1길공원,전북특별자치도 전주시 완산구 중화산동2가   573,35.82167593,127.1213322,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
692,완산구 어린이공원6,방범용,공원,인정길공원,전북특별자치도 전주시 완산구 중화산동2가   586,35.8193028,127.1194681,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
693,완산구 어린이공원7,방범용,공원,중산10길공원,전북특별자치도 전주시 완산구 중화산동2가   598,35.81861931,127.1219537,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
694,완산구 어린이공원8,방범용,공원,중산5길공원,전북특별자치도 전주시 완산구 중화산동2가   630,35.81582266,127.1221841,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2695
695,완산구 어린이공원9,방범용,공원,중산3길공원,전북특별자치도 전주시 완산구 중화산동2가   619,35.81551245,127.1190226,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
696,완산구 어린이공원10,방범용,공원,화산네거리공원,전북특별자치도 전주시 완산구 중화산동2가   643,35.81349502,127.1212284,단방향,Y,N,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
697,완산구 어린이공원11,방범용,공원,한두평공원,전북특별자치도 전주시 완산구 중화산동2가   662-5,35.8138669,127.1249097,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2695
698,완산구 어린이공원12,방범용,공원,근영공원,전북특별자치도 전주시 완산구 중화산동2가   655-4,35.81734089,127.1248339,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
699,완산구 어린이공원13,방범용,공원,태평어린이공원,전북특별자치도 전주시 완산구 태평동   301,35.82561491,127.1411978,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
700,완산구 어린이공원14,방범용,공원,용두길공원,전북특별자치도 전주시 완산구 서신동   844,35.82743631,127.1136139,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2695
701,완산구 어린이공원15,방범용,공원,전룡공원,전북특별자치도 전주시 완산구 서신동   834,35.82800698,127.1168991,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
702,완산구 어린이공원16,방범용,공원,안터공원,전북특별자치도 전주시 완산구 서신동   787-1,35.83091122,127.1196293,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
703,완산구 어린이공원17,방범용,공원,고사평동공원,전북특별자치도 전주시 완산구 서신동   1018,35.83820556,127.1086174,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
704,완산구 어린이공원18,방범용,공원,선수촌공원,전북특별자치도 전주시 완산구 서신동   965-4,35.83474476,127.1191635,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
705,완산구 어린이공원19,방범용,공원,가절길공원,전북특별자치도 전주시 완산구 효자동1가 610,35.81192009,127.1159074,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
706,완산구 어린이공원20,방범용,공원,장성공원,전북특별자치도 전주시 완산구 효자동1가   631,35.80919207,127.1171132,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
707,완산구 어린이공원21,방범용,공원,효문공원,전북특별자치도 전주시 완산구 효자동1가   653,35.80235417,127.1152654,단방향,Y,Y,N,2020,전북특별자치도 전주시 공원관리과,063-281-2695
708,완산구 어린이공원22,방범용,공원,풍남공원,전북특별자치도 전주시 완산구 효자동1가   655,35.80069621,127.1145129,단방향,Y,Y,N,2020,전북특별자치도 전주시 공원관리과,063-281-2695
709,완산구 어린이공원23,방범용,공원,효림공원,전북특별자치도 전주시 완산구 효자동1가   659-4,35.81029906,127.1267309,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
710,완산구 어린이공원24,방범용,공원,은빛공원,전북특별자치도 전주시 완산구 효자동1가   690-5,35.80308494,127.1338644,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2695
711,완산구 근린공원18,방범용,공원,완산공원(편백숲),전북특별자치도 전주시 완산구 동완산동   377-3,35.80638408,127.1434863,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
712,완산구 근린공원19,방범용,공원,삼천1공원(성지산),전북특별자치도 전주시 완산구 효자동1가 567-1,35.80209452,127.1235184,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
713,완산구 근린공원20,방범용,공원,효자공원,전북특별자치도 전주시 완산구 효자동1가   634,35.81104873,127.1201511,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
714,완산구 근린공원21,방범용,공원,산성공원(좁은목약수터),전북특별자치도 전주시 완산구 동서학동 산 152-7,35.80749573,127.1625772,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
715,완산구 근린공원22,방범용,공원,솔바람공원,전북특별자치도 전주시 완산구 효자동2가   1200-1,35.80638976,127.0995211,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
716,완산구 근린공원23,방범용,공원,용호근린공원,전북특별자치도 전주시 완산구 효자동2가   1333-2,35.80689806,127.1042158,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
717,완산구 근린공원24,방범용,공원,서부제3공원,전북특별자치도 전주시 완산구 효자동3가   1526-1,35.8187033,127.1106167,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
718,완산구 근린공원25,방범용,공원,완산공원 정상주차장옆(간이),전북특별자치도 전주시 완산구 서서학동 산 20-2,35.80325598,127.141816,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
719,완산구 근린공원26,방범용,공원,모악산 연분암,전북특별자치도 전주시 완산구 중인동   산 144,35.74950121,127.0768371,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
720,완산구 근린공원27,방범용,공원,모꼬지공원,전북특별자치도 전주시 완산구 효자동2가 1371,35.800893,127.107989,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
721,덕진구 근린공원1,방범용,공원,중산보공원,전북특별자치도 전주시 덕진구 우아동2가   907,35.83053163,127.1711123,단방향,Y,N,N,2020,전북특별자치도 전주시 공원관리과,063-281-2103
722,덕진구 근린공원2,방범용,공원,인후공원(인후배수지),전북특별자치도 전주시 덕진구 우아동3가   산 41-11,35.84550475,127.1611082,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
723,덕진구 근린공원3,방범용,공원,인후공원(류씨제각),전북특별자치도 전주시 덕진구 인후동1가   548-1,35.84129847,127.1577683,단방향,Y,N,N,2018,전북특별자치도 전주시 공원관리과,063-281-2103
724,덕진구 근린공원4,방범용,공원,나들목가족공원(1),전북특별자치도 전주시 덕진구 용정동   469-15,35.87621968,127.0555405,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
725,덕진구 근린공원5,방범용,공원,나들목가족공원(2),전북특별자치도 전주시 덕진구 용정동   469-15,35.87621968,127.0555405,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
726,덕진구 근린공원6,방범용,공원,만성문화공원,전북특별자치도 전주시 덕진구 만성동   1339-18,35.84938801,127.079261,단방향,Y,N,N,2021,전북특별자치도 전주시 공원관리과,063-281-2103
727,덕진구 근린공원7,방범용,공원,팔복공원,전북특별자치도 전주시 덕진구 팔복동3가 404,35.85144205,127.0870112,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
728,덕진구 근린공원8,방범용,공원,기지제수변공원,전북특별자치도 전주시 덕진구 장동   1094,35.84124785,127.0644982,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
729,덕진구 근린공원9,방범용,공원,엽순공원,전북특별자치도 전주시 덕진구 장동   1073-1,35.8430173,127.0607347,단방향,Y,N,N,2021,전북특별자치도 전주시 공원관리과,063-281-2103
730,덕진구 근린공원10,방범용,공원,중동근린공원,전북특별자치도 전주시 덕진구 중동   787-11,35.83354843,127.0621413,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
731,덕진구 근린공원11,방범용,공원,오공근린공원,전북특별자치도 전주시 덕진구 중동   830,35.83284416,127.0536117,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
732,덕진구 근린공원12,방범용,공원,기지제 수질복원센터,전북특별자치도 전주시 덕진구 장동 144-3,35.84645267,127.0631109,단방향,Y,N,N,2021,전북특별자치도 전주시 공원관리과,063-281-2103
733,덕진구 근린공원13,방범용,공원,건지산(강씨제각),전북특별자치도 전주시 덕진구 호성동1가   863-12,35.86006022,127.1485615,단방향,Y,N,N,2018,전북특별자치도 전주시 공원관리과,063-281-2103
734,덕진구 근린공원15,방범용,공원,건지산(장덕사),전북특별자치도 전주시 덕진구 송천동1가 167-2,35.8590488,127.1293786,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
735,덕진구 근린공원16,방범용,공원,화정공원,전북특별자치도 전주시 덕진구 송천동2가   1316,35.87592143,127.1320572,단방향,Y,N,N,2020,전북특별자치도 전주시 공원관리과,063-281-2103
736,덕진구 근린공원17,방범용,공원,세병공원(1),전북특별자치도 전주시 덕진구 송천동2가   1316,35.87592143,127.1320572,단방향,Y,N,N,2020,전북특별자치도 전주시 공원관리과,063-281-2103
737,덕진구 근린공원18,방범용,공원,세병공원(2),전북특별자치도 전주시 덕진구 송천동2가   1316,35.87592143,127.1320572,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
738,덕진구 근린공원19,방범용,공원,세병공원(3),전북특별자치도 전주시 덕진구 송천동2가   1316,35.87592143,127.1320572,단방향,Y,N,N,2020,전북특별자치도 전주시 공원관리과,063-281-2103
